exp_parameters,dl_capacity,ul_capacity,dl_delay,ul_delay,id,inc,inp,mad,mnp,mps,p,ptc,sdt,timeout,tmp,dl_stable_throughput,dl_stable_responsiveness,dl_throughput,dl_connections,dl_max_path_mtu,dl_max_send_mss,dl_max_recv_mss,dl_retransmissions,dl_reorder,dl_avg_rtt,dl_rpm_p,dl_rpm_trimmed,ul_stable_throughput,ul_stable_responsiveness,ul_throughput,ul_connections,ul_max_path_mtu,ul_max_send_mss,ul_max_recv_mss,ul_retransmissions,ul_reorder,ul_avg_rtt,ul_rpm_p,ul_rpm_trimmed,final_rpm_p,final_rpm_trimmed,ub_base_rpm_p,ub_base_rpm_trimmed,base_rpm_p,base_rpm_trimmed,wc_effect_p,wc_effect_trimmed,iteration
Cable inc,250,50,10,10,1,8,1,4,16,100,90,0.05,5,20,5,True,True,225.121,17,1500,1448,1448,1,51,22685.823529411766,387,741,True,False,43.458,17,1500,1448,1425,0,51,32054.70588235294,85,443,111,706,2852,2884,2850,2882,4,25,82
Cable inc,250,50,10,10,1,8,1,4,16,100,90,0.05,5,20,5,True,True,225.113,17,1500,1448,1448,0,51,22855.470588235294,409,738,True,False,43.482,17,1500,1448,1425,0,51,31933.823529411766,87,443,107,678,2852,2881,2851,2881,4,24,45
Cable inc,250,50,10,10,1,8,1,4,16,100,90,0.05,5,20,5,True,True,225.240,17,1500,1448,1448,0,51,23028.058823529413,400,702,True,False,43.714,17,1500,1448,1424,0,51,32242.41176470588,59,408,75,664,2850,2883,2851,2882,3,23,43
Cable inc,250,50,10,10,1,8,1,4,16,100,90,0.05,5,20,5,True,True,225.117,17,1500,1448,1448,0,51,22777.352941176472,398,717,True,False,45.364,17,1500,1448,1425,0,52,32087.529411764706,64,408,91,664,2839,2882,2832,2882,3,23,83
Cable inc,250,50,10,10,1,8,1,4,16,100,90,0.05,5,20,5,True,True,224.855,17,1500,1448,1448,0,51,22880.470588235294,412,727,True,False,43.993,17,1500,1448,1425,0,51,31641.823529411766,76,360,88,677,2824,2884,2817,2884,3,23,63
Cable inc,250,50,10,10,1,8,1,4,16,100,90,0.05,5,20,5,True,True,225.056,17,1500,1448,1448,0,51,22934.058823529413,390,734,True,False,43.861,17,1500,1448,1424,0,51,32200.882352941175,80,414,87,680,2840,2881,2832,2881,3,24,80
Cable inc,250,50,10,10,1,8,1,4,16,100,90,0.05,5,20,5,True,True,224.863,17,1500,1448,1448,0,51,22762.70588235294,397,721,True,False,43.487,17,1500,1448,1424,0,51,31974,67,423,85,673,2840,2879,2827,2880,3,23,59
Cable inc,250,50,10,10,1,8,1,4,16,100,90,0.05,5,20,5,True,True,224.614,17,1500,1448,1448,0,51,22983.882352941175,381,720,True,False,44.251,17,1500,1448,1425,0,51,32113.470588235294,79,421,86,669,2846,2887,2843,2888,3,23,15
Cable inc,250,50,10,10,1,8,1,4,16,100,90,0.05,5,20,5,True,True,224.748,17,1500,1448,1448,0,51,22892.29411764706,397,742,True,False,43.465,17,1500,1448,1425,0,51,32628.470588235294,77,420,96,695,2851,2886,2851,2887,3,24,71
Cable inc,250,50,10,10,1,8,1,4,16,100,90,0.05,5,20,5,True,True,225.117,17,1500,1448,1448,0,51,23067.529411764706,387,728,True,False,43.492,17,1500,1448,1425,0,51,32077.41176470588,56,377,59,662,2837,2884,2830,2885,2,23,42
Cable inc,250,50,10,10,1,8,1,4,16,100,90,0.05,5,20,5,True,True,224.502,17,1500,1448,1448,0,51,22772.70588235294,388,714,True,False,43.847,17,1500,1448,1424,0,51,31084,68,419,95,678,2836,2880,2826,2880,3,24,51
Cable inc,250,50,10,10,1,8,1,4,16,100,90,0.05,5,20,5,True,True,224.003,17,1500,1448,1448,0,51,22810.58823529412,397,754,True,False,45.363,17,1500,1448,1424,0,51,31357.470588235294,69,421,81,690,2850,2885,2852,2886,3,24,57
Cable inc,250,50,10,10,1,8,1,4,16,100,90,0.05,5,20,5,True,True,224.999,17,1500,1448,1448,0,51,23228.117647058825,364,693,True,False,43.618,17,1500,1448,1424,0,51,32142.352941176472,78,407,99,634,2841,2879,2837,2880,4,22,88
Cable inc,250,50,10,10,1,8,1,4,16,100,90,0.05,5,20,5,True,True,224.999,17,1500,1448,1448,0,51,22712.882352941175,384,721,True,False,43.858,17,1500,1448,1425,0,51,31922.823529411766,69,387,68,669,2846,2885,2843,2885,2,23,4
Cable inc,250,50,10,10,1,8,1,4,16,100,90,0.05,5,20,5,True,True,225.497,17,1500,1448,1448,0,51,23105.882352941175,377,680,True,False,43.490,17,1500,1448,1424,0,51,31816.764705882353,84,417,95,629,2845,2883,2848,2883,3,22,12
Cable inc,250,50,10,10,1,2,1,4,16,100,90,0.05,5,20,5,True,True,225.243,17,1500,1448,1448,0,51,22713.117647058825,384,694,True,False,44.338,17,1500,1448,1424,0,51,32109.41176470588,83,406,115,665,2849,2880,2848,2881,4,23,79
Cable inc,250,50,10,10,1,2,1,4,16,100,90,0.05,5,20,5,True,True,225.360,17,1500,1448,1448,0,51,22729.764705882353,396,709,False,False,43.120,17,1500,1448,1424,0,51,32493.176470588234,62,400,65,634,2831,2881,2826,2881,2,22,50
Cable inc,250,50,10,10,1,2,1,4,16,100,90,0.05,5,20,5,True,True,224.738,17,1500,1448,1448,0,51,23086.529411764706,354,723,True,False,44.103,17,1500,1448,1425,0,51,31755.823529411766,82,390,82,644,2834,2884,2835,2883,3,22,23
Cable inc,250,50,10,10,1,2,1,4,16,100,90,0.05,5,20,5,True,True,224.743,17,1500,1448,1448,0,51,22988.41176470588,384,723,True,False,43.355,17,1500,1448,1425,0,51,32092.941176470587,61,440,74,634,2852,2886,2851,2883,3,22,68
Cable inc,250,50,10,10,1,2,1,4,16,100,90,0.05,5,20,5,True,True,224.489,17,1500,1448,1448,0,51,23053.058823529413,368,758,False,False,44.208,17,1500,1448,1424,0,51,31748.235294117647,93,409,50,654,2842,2885,2842,2886,2,23,92
Cable inc,250,50,10,10,1,2,1,4,16,100,90,0.05,5,20,5,True,True,224.867,17,1500,1448,1448,0,51,23191.235294117647,359,742,True,False,44.732,17,1500,1448,1425,0,51,32086.176470588234,64,377,75,638,2832,2878,2832,2878,3,22,95
Cable inc,250,50,10,10,1,2,1,4,16,100,90,0.05,5,20,5,True,True,225.117,17,1500,1448,1448,0,51,22735.29411764706,389,702,True,False,42.473,17,1500,1448,1425,0,51,31834.764705882353,59,414,74,654,2850,2882,2849,2882,3,23,46
Cable inc,250,50,10,10,1,2,1,4,16,100,90,0.05,5,20,5,True,True,224.990,17,1500,1448,1448,0,51,22934.176470588234,378,689,True,False,45.723,17,1500,1448,1425,0,51,31491.29411764706,64,411,78,642,2840,2882,2830,2882,3,22,93
Cable inc,250,50,10,10,1,2,1,4,16,100,90,0.05,5,20,5,True,True,225.040,17,1500,1448,1448,0,51,22856.117647058825,373,713,True,False,45.735,17,1500,1448,1425,0,51,32352.29411764706,59,424,81,667,2847,2879,2849,2880,3,23,17
Cable inc,250,50,10,10,1,2,1,4,16,100,90,0.05,5,20,5,True,True,224.746,17,1500,1448,1448,0,51,22822.529411764706,378,744,True,False,45.487,17,1500,1448,1424,0,51,32815.117647058825,87,419,75,654,2848,2880,2845,2879,3,23,29
Cable inc,250,50,10,10,1,2,1,4,16,100,90,0.05,5,20,5,True,True,224.871,17,1500,1448,1448,0,51,22678.352941176472,380,730,True,False,43.218,17,1500,1448,1425,0,51,32024.058823529413,66,427,89,689,2851,2881,2849,2881,3,24,20
Cable inc,250,50,10,10,1,2,1,4,16,100,90,0.05,5,20,5,True,True,224.998,17,1500,1448,1448,0,51,22796.235294117647,380,683,True,False,44.494,17,1500,1448,1424,0,51,32163.29411764706,108,402,195,668,2835,2882,2826,2882,7,23,31
Cable inc,250,50,10,10,1,2,1,4,16,100,90,0.05,5,20,5,True,True,224.977,17,1500,1448,1448,0,51,22807.352941176472,387,651,True,False,42.370,17,1500,1448,1425,0,51,32576.470588235294,56,405,60,580,2847,2882,2846,2882,2,20,84
Cable inc,250,50,10,10,1,2,1,4,16,100,90,0.05,5,20,5,True,True,225.375,17,1500,1448,1448,0,51,23274.235294117647,360,806,True,False,44.968,17,1500,1448,1425,0,54,32263.70588235294,62,410,69,686,2844,2885,2836,2885,2,24,13
Cable inc,250,50,10,10,1,2,1,4,16,100,90,0.05,5,20,5,True,True,225.109,17,1500,1448,1448,0,51,22733.058823529413,386,746,True,False,46.362,17,1500,1448,1424,0,51,31724.235294117647,77,362,91,700,2826,2882,2823,2883,3,24,62
Cable inc,250,50,10,10,1,2,1,4,16,100,90,0.05,5,20,5,True,True,224.677,17,1500,1448,1448,0,51,23185.882352941175,355,736,False,False,45.864,17,1500,1448,1425,0,51,32054.823529411766,57,365,59,639,2850,2883,2847,2882,2,22,75
Cable inc,250,50,10,10,1,2,1,4,16,100,90,0.05,5,20,5,True,True,224.493,17,1500,1448,1448,0,51,23089.176470588234,360,691,True,False,43.247,17,1500,1448,1425,0,51,32016.941176470587,62,401,83,643,2849,2883,2851,2884,3,22,9
Cable inc,250,50,10,10,1,2,1,4,16,100,90,0.05,5,20,5,True,True,224.621,17,1500,1448,1448,0,51,22784.29411764706,377,684,True,False,44.219,17,1500,1448,1425,0,51,31812.470588235294,70,417,83,629,2847,2880,2844,2881,3,22,44
Cable inc,250,50,10,10,1,2,1,4,16,100,90,0.05,5,20,5,True,True,224.992,17,1500,1448,1448,0,51,22690.058823529413,388,729,True,False,43.727,17,1500,1448,1424,0,51,32040.764705882353,65,397,83,658,2853,2880,2849,2880,3,23,48
Cable inc,250,50,10,10,1,2,1,4,16,100,90,0.05,5,20,5,True,True,224.625,17,1500,1448,1448,0,51,22899.29411764706,387,727,True,False,42.976,17,1500,1448,1424,0,51,31869.882352941175,58,384,69,630,2852,2884,2852,2884,2,22,99
Cable inc,250,50,10,10,1,2,1,4,16,100,90,0.05,5,20,5,True,True,224.741,17,1500,1448,1448,0,51,22663.882352941175,384,704,False,False,43.351,17,1500,1448,1425,0,51,31943.235294117647,73,404,62,615,2828,2885,2823,2886,2,21,56
Cable inc,250,50,10,10,1,2,1,4,16,100,90,0.05,5,20,5,True,True,225.195,17,1500,1448,1448,0,51,22724.058823529413,388,711,True,False,44.961,17,1500,1448,1424,0,51,32078.529411764706,71,409,97,660,2844,2885,2831,2885,3,23,32
Cable inc,250,50,10,10,1,2,1,4,16,100,90,0.05,5,20,5,True,True,224.680,17,1500,1448,1448,0,51,22833.470588235294,368,699,True,False,46.990,17,1500,1448,1425,0,51,31630.882352941175,+Inf,NaN,354,697,2847,2884,2847,2884,12,24,78
Cable inc,250,50,10,10,1,2,1,4,16,100,90,0.05,5,20,5,True,True,225.119,17,1500,1448,1448,0,51,23355.764705882353,352,766,True,False,44.106,17,1500,1448,1425,0,51,33119.35294117647,+Inf,NaN,337,760,2835,2883,2832,2884,12,26,38
Cable inc,250,50,10,10,1,2,1,4,16,100,90,0.05,5,20,5,True,True,225.037,17,1500,1448,1448,0,51,22665.058823529413,395,699,True,False,43.975,17,1500,1448,1424,0,51,32150.70588235294,50,420,68,623,2844,2883,2841,2883,2,22,26
Cable inc,250,50,10,10,1,2,1,4,16,100,90,0.05,5,20,5,True,True,224.868,17,1500,1448,1448,0,51,22702.29411764706,393,720,True,False,43.746,17,1500,1448,1424,0,51,32312.529411764706,86,385,100,662,2843,2887,2835,2886,4,23,69
Cable inc,250,50,10,10,1,2,1,4,16,100,90,0.05,5,20,5,True,True,224.999,17,1500,1448,1448,0,51,22738.58823529412,382,696,True,False,44.582,17,1500,1448,1424,0,51,32273,62,403,58,636,2848,2883,2844,2883,2,22,34
Cable inc,250,50,10,10,1,2,1,4,16,100,90,0.05,5,20,5,True,True,225.114,17,1500,1448,1448,0,51,22890.41176470588,389,694,True,False,43.729,17,1500,1448,1424,0,51,31976,59,423,69,638,2842,2880,2833,2880,2,22,58
Cable inc,250,50,10,10,1,2,1,4,16,100,90,0.05,5,20,5,True,True,225.239,17,1500,1448,1448,0,51,22796.058823529413,380,688,True,False,43.847,17,1500,1448,1425,0,51,32232.235294117647,57,375,57,617,2840,2882,2830,2883,2,21,30
Cable inc,250,50,10,10,1,2,1,4,16,100,90,0.05,5,20,5,True,True,224.495,17,1500,1448,1448,0,51,22763.41176470588,381,689,True,False,45.232,17,1500,1448,1424,0,51,31502.29411764706,71,368,83,647,2840,2883,2836,2882,3,22,70
Cable inc,250,50,10,10,1,2,1,4,16,100,90,0.05,5,20,5,True,True,225.118,17,1500,1448,1448,0,51,22702.117647058825,379,677,True,False,45.593,17,1500,1448,1425,0,51,31859.29411764706,73,416,72,629,2839,2881,2829,2881,3,22,24
Cable inc,250,50,10,10,1,2,1,4,16,100,90,0.05,5,20,5,True,True,224.740,17,1500,1448,1448,0,51,22930.70588235294,382,696,True,False,44.350,17,1500,1448,1425,0,51,32047.882352941175,65,352,68,638,2849,2882,2848,2883,2,22,52
Cable inc,250,50,10,10,1,2,1,4,16,100,90,0.05,5,20,5,True,True,224.737,17,1500,1448,1448,0,51,22785.647058823528,391,718,True,False,43.368,17,1500,1448,1425,0,51,32317.058823529413,61,396,72,646,2836,2880,2831,2880,3,22,36
Cable inc,250,50,10,10,1,2,1,4,16,100,90,0.05,5,20,5,True,True,224.741,17,1500,1448,1448,0,51,22749.70588235294,392,734,True,False,44.840,17,1500,1448,1425,0,52,32619.470588235294,76,373,73,643,2845,2883,2842,2883,3,22,2
Cable inc,250,50,10,10,1,2,1,4,16,100,90,0.05,5,20,5,True,True,224.370,17,1500,1448,1448,0,51,22709.58823529412,379,663,True,False,43.369,17,1500,1448,1424,0,51,32046,74,367,95,628,2835,2880,2838,2882,3,22,5
Cable inc,250,50,10,10,1,2,1,4,16,100,90,0.05,5,20,5,True,True,224.869,17,1500,1448,1448,0,51,23158.70588235294,354,771,True,False,43.238,17,1500,1448,1425,0,51,32060.176470588234,84,371,105,712,2852,2886,2851,2887,4,25,89
Cable inc,250,50,10,10,1,2,1,4,16,100,90,0.05,5,20,5,True,True,225.117,17,1500,1448,1448,0,51,23146.470588235294,382,697,False,False,43.498,17,1500,1448,1424,0,51,32696.70588235294,63,372,70,625,2834,2884,2841,2885,2,22,74
Cable inc,250,50,10,10,1,2,1,4,16,100,90,0.05,5,20,5,True,True,224.866,17,1500,1448,1448,0,51,22988.117647058825,376,727,True,False,45.625,17,1500,1448,1424,0,51,31864.823529411766,58,429,58,637,2829,2879,2824,2880,2,22,91
Cable inc,250,50,10,10,1,2,1,4,16,100,90,0.05,5,20,5,True,True,224.864,17,1500,1448,1448,0,51,22459.70588235294,417,687,True,False,43.611,17,1500,1448,1424,0,51,32635,95,406,133,657,2842,2881,2842,2881,5,23,53
Cable inc,250,50,10,10,1,2,1,4,16,100,90,0.05,5,20,5,True,True,224.995,17,1500,1448,1448,0,51,23236.41176470588,353,743,True,False,44.713,17,1500,1448,1424,0,51,32421.70588235294,65,397,79,662,2825,2882,2825,2882,3,23,21
Cable inc,250,50,10,10,1,2,1,4,16,100,90,0.05,5,20,5,True,True,224.487,17,1500,1448,1448,0,51,22813.176470588234,373,681,True,False,44.475,17,1500,1448,1425,0,51,32058.235294117647,87,384,79,624,2830,2883,2821,2883,3,22,55
Cable inc,250,50,10,10,1,2,1,4,16,100,90,0.05,5,20,5,True,True,224.870,17,1500,1448,1448,0,51,22693.58823529412,383,710,True,False,42.971,17,1500,1448,1425,0,51,32235.941176470587,61,412,70,623,2849,2887,2845,2885,2,22,27
Cable inc,250,50,10,10,1,2,1,4,16,100,90,0.05,5,20,5,True,True,224.859,17,1500,1448,1448,0,51,22827.882352941175,383,698,True,False,43.246,17,1500,1448,1424,0,51,32054.058823529413,57,421,55,627,2848,2884,2846,2884,2,22,77
Cable inc,250,50,10,10,1,2,1,4,16,100,90,0.05,5,20,5,True,True,224.969,17,1500,1448,1448,0,51,23124.823529411766,362,690,True,False,45.344,17,1500,1448,1425,0,51,32064.882352941175,61,380,80,639,2850,2879,2847,2879,3,22,85
Cable inc,250,50,10,10,1,2,1,4,16,100,90,0.05,5,20,5,True,True,224.866,17,1500,1448,1448,0,51,23096.529411764706,372,682,False,False,44.454,17,1500,1448,1425,0,51,31685.29411764706,78,405,43,627,2832,2878,2830,2879,2,22,86
Cable inc,250,50,10,10,1,2,1,4,16,100,90,0.05,5,20,5,True,True,224.995,17,1500,1448,1448,0,51,22695.29411764706,388,687,True,False,43.603,17,1500,1448,1424,0,51,32239.58823529412,93,402,116,654,2850,2882,2849,2882,4,23,18
Cable inc,250,50,10,10,1,2,1,4,16,100,90,0.05,5,20,5,True,True,224.990,17,1500,1448,1448,0,51,22635.823529411766,389,711,True,False,42.739,17,1500,1448,1424,0,51,31915.529411764706,80,406,67,603,2833,2882,2833,2882,2,21,22
Cable inc,250,50,10,10,1,2,1,4,16,100,90,0.05,5,20,5,True,True,224.867,17,1500,1448,1448,1,51,23184.529411764706,355,765,True,False,43.985,17,1500,1448,1425,0,51,32000.941176470587,82,440,85,652,2831,2880,2830,2880,3,23,81
Cable inc,250,50,10,10,1,2,1,4,16,100,90,0.05,5,20,5,True,True,224.736,17,1500,1448,1448,0,51,23162.529411764706,369,775,True,False,44.714,17,1500,1448,1425,0,51,32171.117647058825,65,392,93,701,2847,2884,2840,2885,3,24,64
Cable inc,250,50,10,10,1,2,1,4,16,100,90,0.05,5,20,5,True,True,224.869,17,1500,1448,1448,0,51,22794.176470588234,379,728,True,False,44.104,17,1500,1448,1424,0,51,31822,109,389,134,692,2844,2881,2831,2882,5,24,7
Cable inc,250,50,10,10,1,2,1,4,16,100,90,0.05,5,20,5,True,True,224.931,17,1500,1448,1448,0,51,23057.352941176472,357,701,True,False,45.340,17,1500,1448,1424,0,51,31799.176470588234,62,390,88,654,2849,2883,2844,2884,3,23,76
Cable inc,250,50,10,10,1,2,1,4,16,100,90,0.05,5,20,5,True,True,225.124,17,1500,1448,1448,0,51,22639.70588235294,392,689,True,False,44.365,17,1500,1448,1424,0,51,32127.941176470587,65,410,70,623,2844,2883,2839,2883,2,22,98
Cable inc,250,50,10,10,1,2,1,4,16,100,90,0.05,5,20,5,True,True,224.496,17,1500,1448,1448,0,51,22661.235294117647,375,741,True,False,43.125,17,1500,1448,1425,0,51,32565.41176470588,67,374,80,662,2843,2882,2841,2882,3,23,19
Cable inc,250,50,10,10,1,2,1,4,16,100,90,0.05,5,20,5,True,True,225.246,17,1500,1448,1448,0,51,23003,370,686,True,False,44.467,17,1500,1448,1424,0,51,32511.058823529413,73,390,116,658,2846,2883,2845,2884,4,23,28
Cable inc,250,50,10,10,1,2,1,4,16,100,90,0.05,5,20,5,True,True,224.745,17,1500,1448,1448,0,51,22737.823529411766,369,700,True,False,43.872,17,1500,1448,1425,0,51,32200,86,409,94,632,2846,2883,2845,2884,3,22,67
Cable inc,250,50,10,10,1,2,1,4,16,100,90,0.05,5,20,5,True,True,224.981,17,1500,1448,1448,0,51,22700.58823529412,385,723,True,False,44.613,17,1500,1448,1425,0,51,33197.82352941176,53,391,70,645,2849,2880,2846,2881,2,22,61
Cable inc,250,50,10,10,1,2,1,4,16,100,90,0.05,5,20,5,True,True,225.373,17,1500,1448,1448,0,51,22810.235294117647,378,705,True,False,43.748,17,1500,1448,1424,0,51,32345,53,364,69,647,2847,2886,2845,2885,2,22,1
Cable inc,250,50,10,10,1,2,1,4,16,100,90,0.05,5,20,5,True,True,224.963,17,1500,1448,1448,0,51,23128.41176470588,361,736,True,False,43.600,17,1500,1448,1425,0,51,32330.176470588234,63,399,83,656,2845,2878,2833,2878,3,23,66
Cable inc,250,50,10,10,1,2,1,4,16,100,90,0.05,5,20,5,True,True,224.615,17,1500,1448,1448,0,51,22690.647058823528,376,688,True,False,43.369,17,1500,1448,1424,0,51,32233.352941176472,61,395,72,626,2842,2880,2831,2881,3,22,40
Cable inc,250,50,10,10,1,2,1,4,16,100,90,0.05,5,20,5,True,True,224.995,17,1500,1448,1448,0,51,22673.41176470588,394,701,True,False,44.105,17,1500,1448,1424,0,51,32186.470588235294,50,398,63,632,2849,2880,2849,2880,2,22,73
Cable inc,250,50,10,10,1,2,1,4,16,100,90,0.05,5,20,5,True,True,224.849,17,1500,1448,1448,0,51,22738.235294117647,382,692,True,False,45.610,17,1500,1448,1425,0,52,32192.176470588234,72,404,123,662,2834,2877,2845,2877,4,23,49
Cable inc,250,50,10,10,1,2,1,4,16,100,90,0.05,5,20,5,True,True,225.363,17,1500,1448,1448,0,51,22815.058823529413,384,673,True,False,43.204,17,1500,1448,1425,0,51,32235.29411764706,85,382,88,618,2841,2881,2838,2880,3,21,60
Cable inc,250,50,10,10,1,2,1,4,16,100,90,0.05,5,20,5,True,False,224.987,17,1500,1448,1448,0,51,22690.058823529413,386,665,True,False,43.345,17,1500,1448,1425,0,51,31655.352941176472,74,426,103,648,2850,2882,2849,2883,4,22,41
Cable inc,250,50,10,10,1,2,1,4,16,100,90,0.05,5,20,5,True,True,224.733,17,1500,1448,1448,0,51,22763.29411764706,390,693,True,False,42.616,17,1500,1448,1425,0,51,32140.882352941175,58,385,72,636,2841,2881,2833,2882,3,22,10
Cable inc,250,50,10,10,1,2,1,4,16,100,90,0.05,5,20,5,True,True,225.118,17,1500,1448,1448,0,51,23075.58823529412,364,762,True,False,44.999,17,1500,1448,1424,0,51,31840.235294117647,64,390,75,658,2852,2882,2852,2882,3,23,37
Cable inc,250,50,10,10,1,2,1,4,16,100,90,0.05,5,20,5,True,True,224.862,17,1500,1448,1448,0,51,22807.882352941175,374,704,True,False,44.988,17,1500,1448,1424,0,51,32114.823529411766,65,387,71,651,2832,2880,2843,2881,2,23,100
Cable inc,250,50,10,10,1,2,1,4,16,100,90,0.05,5,20,5,True,True,225.237,17,1500,1448,1448,1,51,22815.529411764706,368,692,True,False,42.860,17,1500,1448,1425,0,51,32258.352941176472,63,400,68,642,2850,2881,2846,2881,2,22,35
Cable inc,250,50,10,10,1,2,1,4,16,100,90,0.05,5,20,5,True,True,224.737,17,1500,1448,1448,0,51,22686.41176470588,389,700,True,False,43.714,17,1500,1448,1424,0,51,32241.823529411766,78,366,107,658,2845,2883,2838,2881,4,23,11
Cable inc,250,50,10,10,1,2,1,4,16,100,90,0.05,5,20,5,True,True,224.741,17,1500,1448,1448,0,51,22717.764705882353,389,735,True,False,43.612,17,1500,1448,1425,0,51,32240.058823529413,68,386,89,654,2840,2880,2840,2880,3,23,94
Cable inc,250,50,10,10,1,2,1,4,16,100,90,0.05,5,20,5,True,True,225.118,17,1500,1448,1448,0,51,23322.764705882353,374,746,True,False,43.624,17,1500,1448,1424,0,51,32265.117647058825,59,397,70,651,2849,2883,2844,2882,2,23,87
Cable inc,250,50,10,10,1,2,1,4,16,100,90,0.05,5,20,5,True,True,224.874,17,1500,1448,1448,0,51,23126.941176470587,367,727,True,False,44.207,17,1500,1448,1425,0,51,32275.647058823528,70,419,67,641,2847,2883,2840,2884,2,22,90
Cable inc,250,50,10,10,1,2,1,4,16,100,90,0.05,5,20,5,True,True,224.867,17,1500,1448,1448,0,51,23148.058823529413,369,739,True,False,42.995,17,1500,1448,1424,0,51,32170.117647058825,48,375,62,659,2844,2880,2835,2880,2,23,6
Cable inc,250,50,10,10,1,2,1,4,16,100,90,0.05,5,20,5,True,True,225.117,17,1500,1448,1448,0,51,22691.529411764706,390,729,True,False,44.617,17,1500,1448,1425,0,51,32297.470588235294,68,416,67,641,2852,2885,2853,2886,2,22,25
Cable inc,250,50,10,10,1,2,1,4,16,100,90,0.05,5,20,5,True,True,225.141,17,1500,1448,1448,0,51,23115,365,723,True,False,45.354,17,1500,1448,1424,0,51,32260.529411764706,62,376,61,645,2835,2882,2822,2883,2,22,65
Cable inc,250,50,10,10,1,2,1,4,16,100,90,0.05,5,20,5,True,True,224.990,17,1500,1448,1448,0,51,22838.70588235294,386,740,True,False,43.849,17,1500,1448,1425,0,51,31657.70588235294,61,385,76,662,2850,2883,2844,2883,3,23,54
Cable inc,250,50,10,10,1,2,1,4,16,100,90,0.05,5,20,5,True,True,224.864,17,1500,1448,1448,0,51,22722.70588235294,388,687,True,False,42.740,17,1500,1448,1425,0,51,32234.58823529412,60,385,71,614,2834,2881,2827,2881,3,21,39
Cable inc,250,50,10,10,1,2,1,4,16,100,90,0.05,5,20,5,True,True,225.002,17,1500,1448,1448,0,51,23048.58823529412,370,720,True,False,45.737,17,1500,1448,1424,0,51,32471.882352941175,51,377,65,648,2834,2880,2834,2881,2,22,3
Cable inc,250,50,10,10,1,2,1,4,16,100,90,0.05,5,20,5,True,True,225.247,17,1500,1448,1448,0,51,23317.117647058825,350,723,True,False,43.990,17,1500,1448,1425,0,51,31818.58823529412,67,374,102,665,2852,2878,2851,2879,4,23,97
Cable inc,250,50,10,10,1,2,1,4,16,100,90,0.05,5,20,5,True,True,225.123,17,1500,1448,1448,0,51,22748.647058823528,396,714,False,False,43.373,17,1500,1448,1424,0,51,31624.70588235294,83,385,63,634,2837,2882,2828,2882,2,22,33
Cable inc,250,50,10,10,1,2,1,4,16,100,90,0.05,5,20,5,True,True,224.670,17,1500,1448,1448,0,51,22760.529411764706,381,686,True,False,44.977,17,1500,1448,1424,0,51,31490.41176470588,58,438,68,608,2844,2880,2838,2881,2,21,47
Cable inc,250,50,10,10,1,2,1,4,16,100,90,0.05,5,20,5,True,True,224.748,17,1500,1448,1448,0,51,23164.470588235294,366,741,True,False,45.000,17,1500,1448,1424,0,51,32382.823529411766,79,389,68,655,2834,2880,2837,2881,2,23,96
Cable inc,250,50,10,10,1,2,1,4,16,100,90,0.05,5,20,5,True,True,224.746,17,1500,1448,1448,0,51,22872.235294117647,381,725,True,False,45.718,17,1500,1448,1424,0,51,31946.117647058825,75,383,88,659,2827,2881,2822,2880,3,23,72
Cable inc,250,50,10,10,1,2,1,4,16,100,90,0.05,5,20,5,True,True,224.723,17,1500,1448,1448,0,51,22969.764705882353,369,699,True,False,44.117,17,1500,1448,1424,0,51,32399.470588235294,63,408,70,633,2841,2880,2834,2881,2,22,16
Cable inc,250,50,10,10,1,2,1,4,16,100,90,0.05,5,20,5,True,True,225.373,17,1500,1448,1448,0,51,22714.352941176472,387,721,True,False,43.596,17,1500,1448,1425,0,51,31727.70588235294,71,387,89,665,2848,2882,2843,2883,3,23,8
Cable inc,250,50,10,10,1,2,1,4,16,100,90,0.05,5,20,5,True,True,224.994,17,1500,1448,1448,0,51,22896,378,756,True,False,44.346,17,1500,1448,1424,0,51,32636.235294117647,54,396,57,667,2847,2883,2843,2883,2,23,14
Cable inc,250,50,10,10,1,2,1,4,16,100,90,0.05,5,20,5,True,True,224.741,17,1500,1448,1448,0,51,23124.29411764706,369,778,True,False,44.746,17,1500,1448,1425,0,51,32352.352941176472,69,400,61,661,2839,2880,2834,2880,2,23,82
Cable inc,250,50,10,10,1,2,1,4,16,100,90,0.05,5,20,5,True,True,224.581,17,1500,1448,1448,0,51,22773.529411764706,374,695,True,False,43.746,17,1500,1448,1425,0,51,32363.41176470588,53,383,62,626,2847,2879,2850,2879,2,22,45
Cable inc,250,50,10,10,1,2,1,4,16,100,90,0.05,5,20,5,True,True,224.867,17,1500,1448,1448,0,51,23154.647058823528,359,785,True,False,43.106,17,1500,1448,1425,0,51,31984.352941176472,66,400,83,658,2829,2877,2823,2877,3,23,43
Cable inc,250,50,10,10,1,2,1,4,16,100,90,0.05,5,20,5,True,True,225.083,17,1500,1448,1448,0,51,23198,355,725,True,False,44.723,17,1500,1448,1425,0,51,32032,58,402,55,669,2834,2881,2832,2881,2,23,83
Cable inc,250,50,10,10,1,2,1,4,16,100,90,0.05,5,20,5,True,True,224.858,17,1500,1448,1448,0,51,22674.882352941175,380,723,True,False,45.999,17,1500,1448,1425,0,51,32425.117647058825,72,424,74,625,2847,2883,2838,2884,3,22,63
